id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,last5Points,last5PlayedSlots,last5AveragePoints,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg
6745,7,Victor,Boniface,4337464.0,43.0,11.0,11.0,2.0,23116.0,468.0,0,4,https://kickbase.b-cdn.net/content/file/f5f3d11be23443cb9e4c8c472288e093.png,22.0,2,107.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Victor Boniface,38938.0,"[null, null, null, null, null]",0,,38938.0,-44497.0,-101445.0,-545150.0,1728575.0
10134,10,Mick,Schmetgens,5894256.0,40.0,2.0,2.0,0.0,2459.0,79.0,0,2,https://kickbase.b-cdn.net/content/file/cbb89b4949af4997a53ca8ecc1ce7c78.png,33.0,1,13.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Mick Schmetgens,258548.0,"[null, null, null, null, null]",0,,258548.0,241864.0,242494.0,1813541.0,5394256.0
6111,18,Benedict,Hollerbach,5336298.0,36.0,14.0,14.0,13.0,55268.0,500.0,2,4,https://kickbase.b-cdn.net/content/file/212f0c9603f04c869640c40bdbb0a396.png,17.0,1,93.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Benedict Hollerbach,80234.0,"[null, null, null, null, null]",0,,80234.0,159799.0,207656.0,1428727.0,4206291.0
11008,43,Ezechiel,Banzuzi,6138051.0,36.0,24.0,24.0,2.0,43182.0,871.0,0,3,https://kickbase.b-cdn.net/content/file/3529ab9a9bde4d28b8aca1b6586f7747.png,6.0,1,141.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Ezechiel Banzuzi,333507.0,"[null, null, null, null, null]",0,,333507.0,324108.0,301909.0,2110752.0,908220.0
9598,14,Valentin,Gendrey,4370075.0,36.0,8.0,8.0,0.0,5564.0,287.0,0,2,https://kickbase.b-cdn.net/content/file/963aa0e9a1bf4537bba171631d3ef595.png,15.0,2,65.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Valentin Gendrey,-176321.0,"[null, null, null, null, null]",0,,-176321.0,-235127.0,-299528.0,-185018.0,3870075.0
2717,40,Robert,Skov,2934719.0,35.0,3.0,3.0,3.0,14206.0,104.0,0,3,https://kickbase.b-cdn.net/content/file/ebae4e5c0fec43ebaed2b2aae064a346.png,24.0,2,35.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Robert Skov,-145081.0,"[null, null, null, null, null]",0,,-145081.0,-148667.0,-151981.0,-1033329.0,2434719.0
2822,18,,Silas,500000.0,30.0,8.0,8.0,4.0,22414.0,241.0,1,4,https://kickbase.b-cdn.net/content/file/c9d8809a21ab421eae753d788da8f8e3.png,26.0,0,482.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Silas,0.0,"[null, null, null, null, null]",0,,0.0,0.0,0.0,-329284.0,0.0
1223,40,Marvin,Friedrich,929267.0,29.0,6.0,6.0,1.0,11653.0,173.0,0,2,https://kickbase.b-cdn.net/content/file/0e7e99776b0c460eaaf8702878b90869.png,5.0,2,186.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Marvin Friedrich,-49383.0,"[null, null, null, null, null]",0,,-49383.0,-86609.0,-105014.0,-703675.0,-329716.0
7216,5,Max,Rosenfelder,3562118.0,27.0,12.0,12.0,5.0,32955.0,318.0,0,2,https://kickbase.b-cdn.net/content/file/f1d275ea8b55482c879f06e22c8d1258.png,37.0,2,89.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Max Rosenfelder,-118649.0,"[null, null, null, null, null]",0,,-118649.0,-122562.0,-142077.0,-963416.0,2749512.0
7469,10,Julián,Malatini,5217126.0,26.0,11.0,11.0,5.0,34567.0,288.0,0,2,https://kickbase.b-cdn.net/content/file/af2e51f752864218aed53729ddc7056e.png,22.0,1,55.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Julián Malatini,118456.0,"[null, null, null, null, null]",0,,118456.0,133398.0,127779.0,1223270.0,4717126.0
3166,10,Keke,Topp,500000.0,22.0,20.0,20.0,7.0,45051.0,438.0,1,4,https://kickbase.b-cdn.net/content/file/3b2c4046987d46a6a2afe1a90455d7ea.png,9.0,0,876.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Keke Topp,0.0,"[null, null, null, null, null]",0,,0.0,0.0,0.0,-120177.0,0.0
11181,7,Axel,Tape,3415487.0,20.0,6.0,6.0,2.0,15970.0,121.0,0,2,https://kickbase.b-cdn.net/content/file/b929e93687354267b939b60b82bcbbfb.png,16.0,2,35.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Axel Tape,-143253.0,"[null, null, null, null, null]",0,,-143253.0,-146367.0,-150812.0,-1025411.0,2563425.0
9776,43,Andrija,Maksimovic,5871106.0,18.0,8.0,8.0,0.0,7579.0,140.0,0,3,https://kickbase.b-cdn.net/content/file/1427cbd96ee74d9dbfc9ed098c47ff78.png,30.0,1,23.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Andrija Maksimovic,190002.0,"[null, null, null, null, null]",0,,190002.0,193769.0,206287.0,1628290.0,5371106.0
2190,4,Michy,Batshuayi,3941771.0,17.0,6.0,6.0,1.0,10960.0,104.0,0,4,https://kickbase.b-cdn.net/content/file/3b9e88cc2fb04c4b8f25529205d0e88b.png,30.0,1,26.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Michy Batshuayi,305497.0,"[null, null, null, null, null]",0,,305497.0,290521.0,256605.0,1947650.0,2364029.0
12293,9,Jeremy,Arévalo,4067673.0,15.0,7.0,7.0,0.0,4191.0,108.0,2,4,https://kickbase.b-cdn.net/content/file/024720cbc2f540d19dfb555c607c7cc2.png,25.0,2,26.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Jeremy Arévalo,-196328.0,"[null, null, null, null, null]",0,,-196328.0,-241969.0,-95874.0,108821.0,3567673.0
11261,18,Sota,Kawasaki,5773251.0,15.0,10.0,10.0,3.0,21929.0,146.0,0,3,https://kickbase.b-cdn.net/content/file/4678b1fe37904abeb5122cf3927324dc.png,24.0,1,25.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Sota Kawasaki,218554.0,"[null, null, null, null, null]",0,,218554.0,202516.0,203803.0,1735231.0,5273251.0
9440,3,Filippo,Mane,3791425.0,12.0,4.0,4.0,2.0,8570.0,46.0,0,2,https://kickbase.b-cdn.net/content/file/9994a14997ae4a03a9ac5f78376003db.png,39.0,2,12.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Filippo Mane,-97288.0,"[null, null, null, null, null]",0,,-97288.0,-98841.0,-115978.0,-815921.0,2999003.0
10120,6,Alexander,Røssing-Lelesiit,2170881.0,10.0,11.0,11.0,5.0,23037.0,114.0,4,4,https://kickbase.b-cdn.net/content/file/1e0140e6053349279a689f6bac4fdc91.png,38.0,2,52.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Alexander Røssing-Lelesiit,-143269.0,"[null, null, null, null, null]",0,,-143269.0,-147037.0,-148032.0,-1023796.0,1670881.0
11258,9,Lazar,Jovanovic,6015018.0,10.0,3.0,3.0,0.0,3386.0,29.0,0,3,https://kickbase.b-cdn.net/content/file/fe20cf505b4f4572b0780b9e81982c43.png,45.0,1,4.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Lazar Jovanovic,170197.0,"[null, null, null, null, null]",0,,170197.0,199117.0,219593.0,1732224.0,5515018.0
4318,7,Tim,Oermann,5762724.0,2.0,2.0,2.0,0.0,1774.0,3.0,0,2,https://kickbase.b-cdn.net/content/file/b9857e88faaf4de1a3450f6301c5448e.png,15.0,1,0.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Tim Oermann,220085.0,"[null, null, null, null, null]",0,,220085.0,241389.0,239978.0,1824963.0,5262724.0
